"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Clinical Trials cited","Relative Citation Ratio",
"ZICDK062009"," ","2012","Arredondo, Silvia A; Cai, Mengli; Takayama, Yuki; MacDonald, Nicholas J; Anderson, D Eric; Aravind, L; Clore, G Marius; Miller, Louis H","United States","1091-6490","17","<a href='https://www.ncbi.nlm.nih.gov/pubmed/22493233'>Proceedings of the National Academy of Sciences of the United States of America</a>","Proc Natl Acad Sci U S A","109","eng","6692-7","3340019","22493233","2012 Apr 24","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3340019'>Structure of the Plasmodium 6-cysteine s48/45 domain.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=22493233&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/22493233'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3340019&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3340019'>Cited By, Google</a>"," ",1.71
"ZIADK025061"," ","2012","Rogers, Heather; Wang, Li; Yu, Xiaobing; Alnaeeli, Mawadda; Cui, Kairong; Zhao, Keji; Bieker, James J; Prchal, Josef; Huang, Suming; Weksler, Babette; Noguchi, Constance Tom","United States","1083-351X","44","<a href='https://www.ncbi.nlm.nih.gov/pubmed/22982397'>The Journal of biological chemistry</a>","J Biol Chem","287","eng","36720-31","3481276","22982397","2012 Oct 26","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3481276'>T-cell acute leukemia 1 (TAL1) regulation of erythropoietin receptor and association with excessive erythrocytosis.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=22982397&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/22982397'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3481276&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3481276'>Cited By, Google</a>"," ",0.27
"ZIADK060103"," ","2011","Mondoux, Michelle A; Love, Dona C; Ghosh, Salil K; Fukushige, Tetsunari; Bond, Michelle; Weerasinghe, Gayani R; Hanover, John A; Krause, Michael W","United States","1943-2631","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21441213'>Genetics</a>","Genetics","188","eng","369-82","3122314","21441213","2011 Jun","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3122314'>O-linked-N-acetylglucosamine cycling and insulin signaling are required for the glucose stress response in Caenorhabditis elegans.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21441213&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21441213'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3122314&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3122314'>Cited By, Google</a>"," ",1.13
"ZIADK069091"," ","2011","He, J; Votruba, S; Venti, C; Krakoff, J","England","1476-5497","12","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21343902'>International journal of obesity (2005)</a>","Int J Obes (Lond)","35","eng","1495-501","6417880","21343902","2011 Dec","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6417880'>Higher incremental insulin area under the curve during oral glucose tolerance test predicts less food intake and weight gain.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21343902&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21343902'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6417880&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6417880'>Cited By, Google</a>"," ",0.16
"ZIADK075007"," ","2011","Mason, R Preston; Jacob, Robert F; Kubant, Ruslan; Walter, Mary F; Bellamine, Aouatef; Jacoby, Adam; Mizuno, Yoshiko; Malinski, Tadeusz","Japan","1880-3873","9","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21670556'>Journal of atherosclerosis and thrombosis</a>","J Atheroscler Thromb","18","eng","774-83"," ","21670556","2011","Effect of enhanced glycemic control with saxagliptin on endothelial nitric oxide release and CD40 levels in obese rats.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21670556&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21670556'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," ",1.56
"ZIADK055105"," ","2011","Kim, Yong-Chul; Kim, So Yoon; Mellado-Gil, Jose Manuel; Yadav, Hariom; Neidermyer, William; Kamaraju, Anil K; Rane, Sushil G","England","1460-2075","8","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21399612'>The EMBO journal</a>","EMBO J","30","eng","1563-76","3102287","21399612","2011 Apr 20","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3102287'>RB regulates pancreas development by stabilizing Pdx1.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21399612&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21399612'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3102287&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3102287'>Cited By, Google</a>"," ",0.53
"ZIADK069091"," ","2011","Gluck, Marci E; Venti, Colleen A; Salbe, Arline D; Votruba, Susanne B; Krakoff, Jonathan","United States","1930-739X","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/20864947'>Obesity (Silver Spring, Md.)</a>","Obesity (Silver Spring)","19","eng","319-23","6476565","20864947","2011 Feb","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6476565'>Higher 24-h respiratory quotient and higher spontaneous physical activity in nighttime eaters.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=20864947&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/20864947'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6476565&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6476565'>Cited By, Google</a>"," ",1.2
"ZIADK075021"," ","2011","Ruiz de Azua, Inigo; Gautam, Dinesh; Guettier, Jean-Marc; Wess, Jürgen","United States","1879-3061","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21106385'>Trends in endocrinology and metabolism: TEM</a>","Trends Endocrinol Metab","22","eng","74-80","3053051","21106385","2011 Feb","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3053051'>Novel insights into the function of β-cell M3 muscarinic acetylcholine receptors: therapeutic implications.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21106385&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21106385'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3053051&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3053051'>Cited By, Google</a>"," ",1.11
"ZICDK071013"," ","2011","Van Domelen, Dane R; Koster, Annemarie; Caserotti, Paolo; Brychta, Robert J; Chen, Kong Y; McClain, James J; Troiano, Richard P; Berrigan, David; Harris, Tamara B","Netherlands","1873-2607","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21767720'>American journal of preventive medicine</a>","Am J Prev Med","41","eng","136-45","5221416","21767720","2011 Aug","<a href='https://www.ncbi.nlm.nih.gov/pubmed/5221416'>Employment and physical activity in the U.S.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21767720&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21767720'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=5221416&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/5221416'>Cited By, Google</a>"," ",4.63
"ZIADK060103"," ","2011","Shin, Sang-Hoon; Love, Dona C; Hanover, John A","Austria","1438-2199","3","<a href='https://www.ncbi.nlm.nih.gov/pubmed/20824293'>Amino acids</a>","Amino Acids","40","eng","885-93","3040817","20824293","2011 Mar","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3040817'>Elevated O-GlcNAc-dependent signaling through inducible mOGT expression selectively triggers apoptosis.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=20824293&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/20824293'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3040817&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3040817'>Cited By, Google</a>"," ",1.31
"ZIADK075007"," ","2011","Yadav, Hariom; Quijano, Celia; Kamaraju, Anil K; Gavrilova, Oksana; Malek, Rana; Chen, Weiping; Zerfas, Patricia; Zhigang, Duan; Wright, Elizabeth C; Stuelten, Christina; Sun, Peter; Lonning, Scott; Skarulis, Monica; Sumner, Anne E; Finkel, Toren; Rane, Sushil G","United States","1932-7420","1","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21723505'>Cell metabolism</a>","Cell Metab","14","eng","67-79","3169298","21723505","2011 Jul 06","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3169298'>Protection from obesity and diabetes by blockade of TGF-β/Smad3 signaling.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21723505&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21723505'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3169298&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3169298'>Cited By, Google</a>"," ",11.4
"ZIADK055105"," ","2011","Kim, So Yoon; Rane, Sushil G","England","1477-9129","10","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21490060'>Development (Cambridge, England)</a>","Development","138","eng","1903-12","3082297","21490060","2011 May","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3082297'>The Cdk4-E2f1 pathway regulates early pancreas development by targeting Pdx1+ progenitors and Ngn3+ endocrine precursors.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21490060&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21490060'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3082297&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3082297'>Cited By, Google</a>"," ",0.64
"ZIADK069091"," ","2011","Penesova, Adela; Venti, Colleen A; Bunt, Joy C; Bonfiglio, Susan M; Votruba, Susanne B; Krakoff, Jonathan","Germany","1436-6215","6","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21165629'>European journal of nutrition</a>","Eur J Nutr","50","eng","455-63","6260786","21165629","2011 Sep","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6260786'>Short-term isocaloric manipulation of carbohydrate intake: effect on subsequent ad libitum energy intake.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21165629&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21165629'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6260786&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6260786'>Cited By, Google</a>"," ",0.21
"ZIADK013022"," ","2011","Chow, Carson C; Ong, Karen M; Dougherty, Edward J; Simons Jr, S Stoney","United States","1557-7988"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21187235'>Methods in enzymology</a>","Methods Enzymol","487","eng","465-83","3177954","21187235","2011","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3177954'>Inferring mechanisms from dose-response curves.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21187235&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21187235'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3177954&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3177954'>Cited By, Google</a>"," ",0.62
"ZIADK075007"," ","2011","Heikens, Marc J; Gorbach, Alexander M; Eden, Henry S; Savastano, David M; Chen, Kong Y; Skarulis, Monica C; Yanovski, Jack A","United States","1938-3207","5","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21367952'>The American journal of clinical nutrition</a>","Am J Clin Nutr","93","eng","963-7","3076651","21367952","2011 May","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3076651'>Core body temperature in obesity.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21367952&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21367952'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3076651&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3076651'>Cited By, Google</a>"," ",1.38
"ZICDK062009"," ","2011","Song, Mi Hye; Liu, Yan; Anderson, D Eric; Jahng, Wan Jin; O'Connell, Kevin F","United States","1878-1551","4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21497766'>Developmental cell</a>","Dev Cell","20","eng","563-71","3079880","21497766","2011 Apr 19","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3079880'>Protein phosphatase 2A-SUR-6/B55 regulates centriole duplication in C. elegans by controlling the levels of centriole assembly factors.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21497766&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21497766'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3079880&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3079880'>Cited By, Google</a>"," ",1.07
"ZIADK075053"," ","2011","Rother, Kristina I; Brown, Rebecca J","United States","1945-7197","6","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21602458'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab","96","eng","1664-7"," ","21602458","2011 Jun","Selecting weight loss surgery based on HDL genotype--are we there yet? At the brink of 'personalized surgery'.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21602458&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21602458'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," "," ",
"ZIDDK070013"," ","2011","Mason, R Preston; Jacob, Robert F; Kubant, Ruslan; Walter, Mary F; Bellamine, Aouatef; Jacoby, Adam; Mizuno, Yoshiko; Malinski, Tadeusz","Japan","1880-3873","9","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21670556'>Journal of atherosclerosis and thrombosis</a>","J Atheroscler Thromb","18","eng","774-83"," ","21670556","2011","Effect of enhanced glycemic control with saxagliptin on endothelial nitric oxide release and CD40 levels in obese rats.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21670556&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21670556'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," ",1.56
"ZIADK075071"," ","2011","Mason, Clinton C; Hanson, Robert L; Ossowski, Vicky; Bian, Li; Baier, Leslie J; Krakoff, Jonathan; Bogardus, Clifton","England","1471-2164"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/21299892'>BMC genomics</a>","BMC Genomics","12","eng","98","3044673","21299892","2011","<a href='https://www.ncbi.nlm.nih.gov/pubmed/3044673'>Bimodal distribution of RNA expression levels in human skeletal muscle tissue.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=21299892&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/21299892'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=3044673&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/3044673'>Cited By, Google</a>"," ",0.66
